index,date
2914,20131111
2915,20131112
2916,20131113
2917,20131114
2918,20131115
2919,20131118
2920,20131119
2921,20131120
2922,20131121
2923,20131122
2924,20131125
2925,20131126
2926,20131127
2927,20131128
2928,20131129
2929,20131202
2930,20131203
2931,20131204
2932,20131205
2933,20131206
2934,20131209
2935,20131210
2936,20131211
2937,20131212
2938,20131213
2939,20131216
2940,20131217
2941,20131218
2942,20131219
2943,20131220
2944,20131223
2945,20131224
2946,20131225
2947,20131226
2948,20131227
2949,20131230
2950,20131231
2951,20140101
2952,20140102
2953,20140103
2954,20140106
2955,20140107
2956,20140108
2957,20140109
2958,20140110
2959,20140113
2960,20140114
2961,20140115
2962,20140116
2963,20140117
2964,20140120
2965,20140121
2966,20140122
2967,20140123
2968,20140124
2969,20140127
2970,20140128
2971,20140129
2972,20140130
2973,20140131
2974,20140203
2975,20140204
2976,20140205
2977,20140206
2978,20140207
2979,20140210
2980,20140211
2981,20140212
2982,20140213
2983,20140214
2984,20140217
2985,20140218
2986,20140219
2987,20140220
2988,20140221
2989,20140224
2990,20140225
2991,20140226
2992,20140227
2993,20140228
2994,20140303
2995,20140304
2996,20140305
2997,20140306
2998,20140307
2999,20140310
3000,20140311
3001,20140312
3002,20140313
3003,20140314
3004,20140317
3005,20140318
3006,20140319
3007,20140320
3008,20140321
3009,20140324
3010,20140325
3011,20140326
3012,20140327
3013,20140328
3014,20140331
3015,20140401
3016,20140402
3017,20140403
3018,20140404
3019,20140407
3020,20140408
3021,20140409
3022,20140410
3023,20140411
3024,20140414
3026,20140415
3027,20140416
3028,20140417
3029,20140418
3030,20140421
3031,20140422
3032,20140423
3033,20140424
3034,20140425
3035,20140428
3036,20140429
3037,20140430
3038,20140501
3039,20140502
3040,20140505
3041,20140506
3042,20140507
3043,20140508
3044,20140509
3045,20140512
3046,20140513
3047,20140514
3048,20140515
3049,20140516
3050,20140519
3051,20140520
3052,20140521
3053,20140522
3054,20140523
3055,20140526
3056,20140527
3057,20140528
3058,20140529
3059,20140530
3060,20140602
3061,20140603
3062,20140604
3063,20140605
3064,20140606
3065,20140609
3066,20140610
3067,20140611
3068,20140612
3069,20140613
3070,20140616
3071,20140617
3072,20140618
3073,20140619
3074,20140620
3075,20140623
3076,20140624
3077,20140625
3078,20140626
3079,20140627
3080,20140630
3081,20140701
3082,20140702
3083,20140703
3084,20140704
3085,20140707
3086,20140708
3087,20140709
3088,20140710
3089,20140711
3090,20140714
3091,20140715
3092,20140716
3093,20140717
3094,20140718
3095,20140721
3096,20140722
3097,20140723
3098,20140724
3099,20140725
3100,20140728
3101,20140729
3102,20140730
3103,20140731
3104,20140801
3105,20140804
3106,20140805
3107,20140806
3108,20140807
3109,20140808
3110,20140811
3111,20140812
3112,20140813
3113,20140814
3114,20140815
3115,20140818
3116,20140819
3117,20140820
3118,20140821
3119,20140822
3120,20140825
3121,20140826
3122,20140827
3123,20140828
3124,20140829
3125,20140901
3126,20140902
3127,20140903
3128,20140904
3129,20140905
3130,20140908
3131,20140909
3132,20140910
3133,20140911
3134,20140912
3135,20140915
3136,20140916
3137,20140917
3138,20140918
3139,20140919
3140,20140922
3141,20140923
3142,20140924
3143,20140925
3144,20140926
3145,20140929
3146,20140930
3147,20141001
3148,20141002
3149,20141003
3150,20141006
3151,20141007
3152,20141008
3153,20141009
3154,20141010
3155,20141013
3156,20141014
3157,20141015
3158,20141016
3159,20141017
3160,20141020
3161,20141021
3162,20141022
3163,20141023
3164,20141023
3165,20141024
3166,20141027
3167,20141028
3168,20141029
3169,20141030
3170,20141031
3171,20141103
3172,20141104
3173,20141105
3174,20141106
3175,20141107
3176,20141110
3177,20141111
3178,20141112
3179,20141113
3180,20141114
3181,20141117
3182,20141118
3183,20141119
3184,20141120
3185,20141121
3186,20141124
3187,20141125
3188,20141126
3189,20141127
3190,20141128
3191,20141201
3192,20141202
3193,20141203
3194,20141204
3195,20141205
3196,20141208
3197,20141209
3198,20141210
3199,20141211
3200,20141212
3201,20141215
3202,20141216
3203,20141217
3204,20141218
3205,20141219
3206,20141222
3207,20141223
3208,20141224
3209,20141225
3210,20141226
3211,20141227
3212,20141229
3213,20141230
3214,20141231
3215,20150101
3216,20150102
3217,20150105
3218,20150106
3219,20150107
3220,20150108
3221,20150109
3222,20150112
3223,20150113
3224,20150114
3225,20150115
3226,20150116
3227,20150119
3228,20150120
3229,20150121
3230,20150122
3231,20150123
3232,20150126
3233,20150127
3234,20150128
3235,20150129
3236,20150130
3237,20150202
3238,20150203
3239,20150204
3240,20150205
3241,20150206
3242,20150209
3243,20150210
3244,20150211
3245,20150212
3246,20150213
3247,20150216
3248,20150217
3249,20150218
3250,20150219
3251,20150220
3252,20150223
3253,20150224
3254,20150225
3255,20150226
3256,20150227
3258,20150228
3259,20150302
3260,20150303
3261,20150304
3262,20150305
3263,20150306
3264,20150309
3265,20150310
3266,20150311
3267,20150312
3268,20150313
3269,20150316
3270,20150317
3271,20150318
3272,20150319
3273,20150320
3274,20150323
3275,20150324
3276,20150325
3277,20150326
3278,20150327
3279,20150330
3280,20150331
3281,20150401
3282,20150402
3283,20150403
3284,20150406
3285,20150407
3286,20150408
3287,20150409
3288,20150410
3289,20150413
3290,20150414
3291,20150415
3292,20150416
3293,20150417
3294,20150420
3295,20150421
3296,20150422
3297,20150423
3298,20150424
3299,20150427
3300,20150428
3301,20150429
3302,20150430
3303,20150501
3304,20150504
3305,20150505
3306,20150506
3307,20150507
3308,20150508
3309,20150511
3310,20150512
3311,20150513
3312,20150514
3313,20150515
3314,20150518
3315,20150519
3316,20150520
3317,20150521
3318,20150522
3319,20150525
3320,20150526
3321,20150527
3322,20150528
3323,20150529
3324,20150601
3325,20150602
3326,20150603
3327,20150604
3328,20150605
3329,20150608
3330,20150609
3331,20150610
3332,20150611
3333,20150612
3334,20150615
3335,20150616
3336,20150617
3337,20150618
3338,20150619
3339,20150622
3340,20150623
3341,20150624
3342,20150625
3343,20150626
3344,20150629
3345,20150630
3346,20150701
3347,20150702
3348,20150703
3349,20150706
3350,20150707
3351,20150708
3352,20150709
3353,20150710
3354,20150713
3355,20150714
3356,20150715
3357,20150716
3358,20150717
3359,20150720
3360,20150721
3361,20150722
3362,20150723
3363,20150724
3364,20150727
3365,20150728
3366,20150729
